江苏农业科学,Jiangsu Agricultural Sciences  강소농업과학,Jiang Su Nong Ye Ke Xue
大豆科学,Soybean Science  대두과학,Da Dou Ke Xue
动物医学进展,Progress in Veterinary Medicine  동물의학진전,Dong Wu Yi Xue Jin Zhan
江西农业学报,Acta Agriculturae Jiangxi  강서농업학보,Jiang Xi Nong Ye Xue Bao
亚热带农业研究,Subtropical Agriculture Research  아열대농업구,Ya Re Dai Nong Ye Yan Jiu
浙江大学学报（农业与生命科学版）,Journal of Zhejiang University(Agriculture & Life Sciences)  절강대학학보（농업여생명과학판）,Zhe Jiang Da Xue Xue Bao （ Nong Ye Yu Sheng Ming Ke Xue Ban ）
家禽科学,Poultry Science  가금과학,Jia Qin Ke Xue
中国预防兽医学报,Chinese Journal of Preventive Veterinary Medicine  중국예방수의학보,Zhong Guo Yu Fang Shou Yi Xue Bao
中国蚕业,China Sericulture  중국잠업,Zhong Guo Can Ye
中国渔业质量与标准,China Fishery Quality And Standards  중국어업질량여표준,Zhong Guo Shui Chan Wen Zhai
云南农业大学学报（自然科学）,Journal of Yunnan Agricultural University  운남농업대학학보,Yun Nan Nong Ye Da Xue Xue Bao
中国兽医科学,Chinese Veterinary Science  중국수의과학,Zhong Guo Shou Yi Ke Xue
林业与生态科学,Forestry and Ecological Sciences  하북림과구,He Bei Lin Guo Yan Jiu
中国家禽,China Poultry  중국가금,Zhong Guo Jia Qin
林产化学与工业,Chemistry and Industry of Forest Products  림화학여공업,Lin Chan Hua Xue Yu Gong Ye
土壤圈（英文版）,An International Journal Pedosphere  토양권（의역명）,Tu Rang Quan （ Yi Yi Ming ）
林业科技情报,Forestry Science and Technology Information  림업과기정보,Lin Ye Ke Ji Qing Bao
上海交通大学学报（农业科学版）,Journal of Shanghai Jiaotong University(Agricultural Science)  상해교통대학학보（농업과학판）,Shang Hai Jiao Tong Da Xue Xue Bao （ Nong Ye Ke Xue Ban ）
福建农林大学学报（自然科学版）,Journal of Fujian Agriculture and Forestry University(Natural Science Edition)  복건농림대학학보（자연과학판）,Fu Jian Nong Lin Da Xue Xue Bao （ Zi Ran Ke Xue Ban ）
贵州农业科学,Guizhou Agricultural Sciences  귀주농업과학,Gui Zhou Nong Ye Ke Xue
家畜生态学报,Acta Ecologae Animalis Domastici  가축생태학보,Jia Xu Sheng Tai Xue Bao
